user_id,age,number_dependents_clean,last_month_salary_clean
7476,50,0,6250
7475,78,0,3695
7474,54,0,5400
7473,36,1,5000
7472,49,0,8416
7471,49,1,7966
7470,47,2,1400
7469,35,3,5400
7468,58,2,21499
7467,64,0,5400
7466,68,0,5400
7465,32,4,7196
7464,52,2,5600
7463,41,0,4100
7462,39,2,6000
7461,30,1,3450
7460,41,2,9666
7459,48,0,5400
7458,59,1,3515
7457,22,0,0
7455,48,0,11500
7454,45,1,6750
7453,35,0,2666
7452,57,0,5400
7451,40,4,0
7450,74,0,9445
7449,62,0,5698
7448,59,1,7480
7447,48,1,9500
7446,46,0,10500
7445,60,3,4550
7444,38,0,4550
7443,45,0,5000
7442,61,0,6416
7441,49,0,5000
7440,67,0,7082
7439,45,2,12833
7438,45,3,7125
7437,41,0,6895
7436,65,0,7816
7435,25,0,900
7434,59,0,4656
7433,64,0,5500
7432,57,0,4850
7431,38,3,5400
7430,65,0,9662
7429,64,0,7008
7428,28,1,5461
7427,54,0,5400
7426,36,0,12000
7425,43,3,10833
7424,71,1,23000
7423,70,0,3020
7422,80,0,1
7421,57,0,6750
7420,42,4,7500
7419,56,0,11600
7418,45,0,3725
7417,41,0,5400
7416,78,0,5400
7415,51,3,10541
7414,71,0,5400
7413,46,3,9367
7411,80,0,11416
7410,41,0,4580
7409,53,2,5400
7408,50,3,5400
7407,52,0,5400
7406,42,1,5500
7404,55,0,5400
7403,47,2,11749
7402,62,4,7178
7401,66,0,4507
7400,37,1,5400
7399,48,3,10050
7398,50,0,5400
7397,37,0,6900
7396,43,1,4000
7395,69,0,15000
7394,47,0,6565
7393,59,0,5300
7392,43,0,5400
7391,76,0,10500
7390,44,2,3800
7389,66,0,5607
7388,58,0,14269
7387,66,1,5400
7386,50,1,5400
7385,59,3,10333
7384,50,0,1698
7383,46,0,2161
7382,26,3,4500
7381,49,2,8532
7380,43,4,7680
7379,37,0,7800
7378,58,1,5300
7377,46,0,5400
7376,66,2,7185
7375,43,0,4000
7374,48,0,8500
7373,66,1,8660
7372,45,2,3583
7371,39,3,9993
7370,69,0,17083
7369,30,0,22000
7368,69,0,1590
7367,28,0,5200
7366,57,1,9472
7365,46,1,5400
7364,63,0,5291
7363,43,1,17118
7362,41,2,3293
7361,57,0,11773
7360,42,0,3700
7359,71,0,5708
7358,57,0,9563
7357,31,0,5400
7356,40,2,8667
7355,48,0,2666
7354,32,0,3683
7353,66,0,5400
7352,36,0,5400
7351,65,0,9145
7350,39,2,11041
7349,34,0,4632
7348,48,0,2500
7347,66,3,5345
7346,28,1,4475
7345,40,4,6000
7344,51,1,5234
7343,57,0,5400
7342,29,0,7081
7341,43,3,4800
7340,63,1,5400
7339,62,0,5400
7338,62,0,6630
7337,63,2,9213
7336,63,0,1400
7335,34,0,9200
7334,23,0,0
7333,52,1,4000
7332,74,0,3000
7331,51,1,12050
7330,38,2,9100
7329,47,2,7863
7328,23,0,5400
7327,52,0,8333
7326,35,5,8000
7325,44,2,8668
7324,24,0,5400
7323,54,1,5400
7322,69,1,7958
7321,51,0,6499
7320,67,0,5400
7319,48,0,1400
7318,59,0,5400
7317,59,1,4392
7316,55,1,3800
7315,57,0,1000
7314,50,3,5666
7313,51,3,8600
7312,42,0,5400
7311,29,0,5000
7310,24,0,1480
7309,55,1,5400
7308,48,2,15500
7307,71,0,5400
7306,50,0,5175
7305,53,1,9700
7304,62,1,5400
7303,48,1,4861
7302,25,0,2400
7301,27,0,3400
7300,72,1,2200
7299,42,1,3125
7298,49,1,5400
7297,34,0,5400
7296,45,2,1675
7295,75,0,7000
7294,48,2,5400
7293,53,1,2423
7292,58,0,5800
7291,71,0,5400
7290,33,3,6363
7289,47,0,3051
7288,31,0,4775
7287,58,2,3966
7286,50,0,5400
7285,50,2,9643
7284,42,3,18366
7283,52,0,5400
7282,57,3,5210
7281,63,0,5400
7280,48,1,18000
7278,67,0,4166
7277,43,0,8800
7276,66,0,14850
7275,78,1,5400
7274,75,0,0
7273,62,0,5400
7272,62,0,8160
7271,76,0,2388
7270,34,0,4248
7269,43,1,5400
7268,44,1,16406
7267,57,0,2400
7266,51,0,6583
7265,47,2,7100
7264,38,0,6100
7263,36,0,3132
7262,56,0,5400
7261,64,0,2159
7260,35,0,3428
7259,64,0,5400
7258,62,0,5400
7257,60,0,5400
7256,59,0,2960
7255,28,3,3120
7254,38,0,5500
7253,41,1,4000
7252,22,0,1760
7251,34,0,2311
7250,39,0,0
7249,32,2,10833
7248,47,2,3528
7247,77,0,5400
7246,56,0,8004
7245,49,0,6250
7244,32,0,5400
7243,64,0,5400
7242,56,1,4333
7241,40,2,8750
7240,61,0,7000
7239,48,0,0
7238,63,0,16666
7237,63,1,5800
7236,51,0,7749
7235,59,1,12600
7234,34,0,3585
7233,52,4,6600
7232,49,1,10433
7231,63,1,11631
7230,44,2,16666
7229,71,0,4284
7228,49,0,8417
7227,68,0,5400
7226,72,0,6391
7225,59,1,4000
7224,41,1,4845
7223,75,1,5400
7222,45,4,5920
7221,31,0,6666
7220,55,0,5400
7219,67,2,7313
7218,42,0,5554
7217,80,0,5400
7216,67,0,5400
7215,55,0,13500
7214,48,0,9328
7213,43,4,6500
7212,53,1,7200
7211,63,0,2400
7210,56,2,4166
7209,75,0,17109
7208,48,3,6000
7207,77,0,7366
7206,29,0,1900
7205,53,1,4300
7204,40,3,3400
7203,62,0,1200
7202,73,0,6000
7201,57,0,6261
7200,70,0,4166
7199,63,3,5833
7198,52,0,1404
7197,60,4,8000
7196,76,0,3813
7195,71,0,5400
7194,65,0,12300
7193,52,0,7094
7192,27,2,1865
7191,36,2,90000
7190,32,0,5417
7189,62,0,5400
7188,44,3,2500
7187,51,3,5400
7186,60,0,3800
7185,36,2,5543
7184,36,0,5400
7183,64,0,4500
7182,49,1,7000
7181,52,0,650
7180,55,0,5750
7179,45,2,4200
7178,63,0,7500
7177,33,0,3500
7176,34,0,4700
7175,76,0,5400
7174,29,0,5400
7173,43,1,4041
7172,52,1,8543
7171,60,0,5400
7170,45,1,5400
7169,55,0,7036
7168,66,2,2400
7167,64,0,12560
7166,36,3,5400
7165,33,0,5500
7164,59,0,5400
7163,70,0,7001
7162,26,0,3500
7161,26,0,3700
7159,61,0,805
7158,54,1,5000
7157,76,0,5400
7156,53,2,14749
7155,52,0,7450
7154,61,0,5400
7153,72,1,9300
7152,74,0,12000
7151,42,0,1000
7150,47,3,16000
7149,46,0,5400
7148,58,2,8616
7147,50,0,5400
7146,24,0,2557
7145,56,0,3750
7144,56,0,5800
7143,47,5,5416
7142,50,0,4950
7140,55,0,4500
7139,33,2,5400
7138,68,0,12170
7137,75,0,5400
7136,51,4,27000
7135,36,0,8333
7134,48,0,4000
7133,40,2,2500
7132,58,0,3400
7131,56,3,8000
7130,40,3,7830
7129,41,2,7050
7128,52,0,2750
7127,70,0,3250
7126,41,1,2427
7125,36,0,2422
7124,51,0,3909
7123,42,2,1120
7122,49,0,7015
7121,40,0,4000
7120,58,0,7500
7119,54,0,3100
7118,39,2,5400
7117,67,0,10870
7116,44,1,7800
7115,72,0,5350
7114,74,0,1500
7113,27,0,1800
7112,42,0,1
7111,56,0,12300
7110,51,2,11000
7109,29,2,3825
7108,39,4,7583
7107,46,0,10000
7106,70,0,5400
7105,52,2,5543
7104,75,0,2400
7103,47,3,10000
7102,67,0,9519
7101,28,1,5505
7100,57,1,89191
7099,60,0,2583
7098,30,0,9700
7097,42,0,3200
7096,65,0,5400
7095,44,2,4183
7094,61,1,15416
7093,58,0,5400
7092,62,0,5282
7091,53,2,6933
7090,68,0,1500
7089,69,0,5400
7088,40,2,4232
7087,49,0,3000
7086,62,0,5400
7085,47,3,7000
7084,44,1,16233
7083,55,0,8278
7082,46,3,9249
7081,37,0,5700
7080,41,1,3042
7079,67,0,183
7078,60,0,14166
7077,58,0,3488
7076,49,0,5400
7075,69,0,4500
7074,79,0,5000
7073,58,0,13000
7072,54,1,11830
7071,47,0,5400
7070,50,2,6416
7069,49,2,5500
7068,45,3,6003
7067,34,0,3500
7066,51,3,5538
7065,50,2,1
7064,42,0,2500
7063,36,0,2708
7062,41,2,5500
7061,48,1,13750
7060,34,5,4500
7058,23,1,1914
7057,74,0,2600
7056,61,3,5400
7055,71,0,5400
7054,53,0,5400
7053,56,2,3900
7052,39,1,4500
7050,41,0,2500
7049,41,3,15000
7048,38,0,2344
7047,64,0,1400
7046,59,0,4774
7045,52,2,9983
7042,41,4,13000
7041,30,0,4500
7040,66,0,9700
7039,56,0,12755
7038,54,0,2780
7037,60,0,8084
7036,66,0,2500
7035,63,1,3370
7034,29,1,9665
7033,54,0,13000
7032,43,1,12500
7031,55,2,3320
7030,42,2,3750
7029,40,0,5835
7028,32,0,2600
7027,67,2,4000
7026,28,0,2659
7025,68,0,6396
7024,54,0,5400
7023,50,3,18433
7022,67,1,5400
7021,63,0,3100
7020,62,0,5400
7019,50,2,4500
7018,59,0,10088
7017,42,3,9800
7016,63,0,6700
7015,32,0,4373
7014,32,0,9100
7013,68,0,2900
7012,58,1,9008
7011,62,1,16900
7010,52,0,4166
7009,38,0,5400
7008,49,4,4400
7007,48,2,8364
7006,44,0,3600
7005,49,0,6666
7004,47,0,7900
7003,62,0,15846
7002,68,0,6663
7001,49,2,5800
7000,50,0,3041
6999,47,3,5866
6998,32,0,3984
6997,51,0,9400
6996,57,0,2100
6995,44,0,10750
6994,55,0,5400
6992,45,1,5225
6991,50,2,3236
6990,35,0,3100
6989,41,3,10953
6988,47,3,5300
6987,40,4,8916
6986,64,1,3300
6985,64,1,5400
6984,58,0,4532
6983,39,0,2600
6982,26,0,2600
6981,51,0,2166
6980,36,0,4600
6979,45,0,5400
6978,75,1,5400
6977,47,0,5400
6976,58,0,5400
6974,65,0,4833
6973,63,0,5400
6972,59,1,2900
6971,44,4,3450
6970,46,1,5400
6969,56,0,11075
6968,48,0,5400
6967,70,0,5400
6966,60,0,5040
6965,30,2,5442
6964,72,2,3979
6963,62,3,5400
6962,39,1,5400
6961,48,0,2730
6960,30,0,6000
6959,32,0,4704
6958,23,0,5400
6957,71,0,5400
6956,36,0,5400
6955,50,1,4780
6954,32,0,5400
6953,54,0,5400
6952,36,5,6800
6951,57,2,5400
6950,38,3,8120
6949,79,0,5400
6948,53,0,7328
6947,49,1,6319
6946,78,0,10500
6945,67,0,6383
6944,45,1,7657
6943,26,1,2771
6942,73,0,4583
6941,33,3,4417
6940,55,1,5583
6939,61,1,9083
6938,69,0,4666
6937,67,0,7466
6936,66,0,11300
6935,62,0,3910
6934,62,2,9600
6933,66,4,3000
6932,77,0,5400
6931,35,1,5666
6930,64,0,0
6928,30,1,2469
6927,52,0,3535
6926,24,0,3700
6925,55,1,5400
6924,59,0,5400
6923,22,0,7370
6922,49,2,13916
6921,62,0,11112
6920,67,0,8100
6919,58,1,4000
6917,46,0,10500
6916,39,2,7333
6915,60,0,7394
6914,28,0,3000
6913,47,0,5400
6912,57,2,9200
6911,55,0,3250
6910,63,0,5400
6909,28,0,1825
6908,58,0,5400
6907,57,0,11816
6906,47,3,6666
6905,40,1,5400
6904,32,3,2000
6902,80,1,5400
6901,58,2,10129
6900,38,0,5200
6899,37,1,5400
6898,43,2,8500
6897,25,3,2850
6896,66,1,450
6895,50,1,9096
6893,29,0,6825
6892,76,0,4300
6891,76,0,5800
6890,41,0,5392
6888,57,0,5375
6887,36,1,10000
6886,38,4,5517
6885,41,2,13333
6884,78,0,5400
6883,59,0,3700
6882,52,3,5400
6881,34,1,4200
6880,41,0,5400
6879,51,2,2800
6878,60,1,6666
6877,34,1,3500
6876,31,3,4583
6875,54,3,9250
6874,36,0,7200
6873,56,0,5400
6872,49,0,13033
6871,26,0,2620
6870,35,3,5400
6869,42,4,7510
6868,42,0,11000
6867,36,0,10000
6866,47,0,5400
6865,22,0,0
6864,61,0,6650
6863,45,0,9519
6862,54,2,6765
6861,74,1,4500
6860,50,1,4585
6859,52,1,7750
6858,51,0,17916
6857,57,0,3258
6856,32,1,3333
6855,43,0,4677
6854,48,2,6438
6853,75,0,5400
6852,62,0,3873
6851,58,0,13700
6850,43,0,5400
6849,48,1,2684
6848,72,0,4000
6847,49,3,5000
6846,68,0,5400
6845,46,0,5400
6844,48,0,5400
6843,34,0,4500
6842,53,2,16233
6841,68,2,6031
6840,38,4,3888
6839,34,1,5400
6838,53,0,5105
6837,50,0,11406
6836,36,0,7300
6835,57,1,4333
6834,53,0,10000
6833,47,3,9589
6832,48,2,12000
6831,54,0,5833
6830,51,0,2300
6829,51,0,5400
6828,56,2,5477
6827,47,0,8000
6826,44,2,1860
6825,67,0,5400
6824,55,2,10000
6823,37,1,6000
6822,47,2,8750
6820,42,3,2100
6819,47,1,9250
6818,55,0,3256
6817,39,0,2500
6816,45,2,10000
6815,60,0,10833
6814,78,1,5400
6813,25,2,2376
6812,30,0,9200
6811,65,0,5400
6810,47,1,6530
6809,42,0,2000
6808,44,3,1790
6807,74,1,7500
6806,40,3,1900
6805,74,0,2500
6804,57,3,8000
6803,60,0,2600
6802,77,1,5428
6801,40,2,8032
6800,77,1,7500
6799,39,3,4224
6798,43,0,5400
6797,76,1,5400
6796,45,3,13272
6795,46,0,11400
6794,46,1,2800
6793,33,0,2508
6792,60,0,6500
6791,67,1,10740
6790,41,0,4958
6789,60,0,4200
6788,30,0,2000
6787,37,0,3166
6786,46,1,39000
6785,25,0,5400
6784,41,0,5400
6783,27,0,764
6782,32,0,1016
6781,37,2,15000
6779,41,2,16216
6778,56,0,5400
6777,45,0,6000
6776,38,0,4400
6775,55,1,6250
6774,66,0,1352
6773,57,0,9957
6772,49,2,1
6771,78,0,1500
6770,31,0,4500
6769,23,0,3000
6768,71,1,5400
6767,66,1,12500
6766,41,2,5000
6765,80,1,3500
6764,65,0,10500
6763,46,0,5416
6762,48,3,7666
6761,65,0,16666
6760,37,1,5400
6759,51,0,5400
6758,50,1,14000
6757,43,2,1416
6756,69,1,11500
6755,65,1,5400
6754,51,1,3500
6753,28,1,1300
6752,37,0,2300
6750,60,0,13134
6749,63,0,5400
6748,27,1,5400
6747,77,0,0
6746,39,2,6000
6744,47,4,6400
6743,61,0,2230
6742,56,0,5400
6741,44,0,4621
6740,52,1,6035
6739,62,0,10500
6738,64,1,20100
6737,67,0,1000
6735,23,0,1200
6734,30,0,5400
6733,57,1,8000
6732,41,1,13880
6731,48,2,6700
6730,41,0,6450
6729,30,0,2252
6728,52,0,5400
6727,43,0,5400
6726,25,1,4793
6725,68,0,5500
6724,43,1,11000
6723,79,1,2417
6722,34,4,1500
6721,49,1,5400
6720,26,0,4625
6719,60,1,5400
6718,59,0,8000
6717,39,2,3209
6716,50,2,8777
6715,62,1,6000
6713,80,0,3500
6712,30,0,2340
6711,77,0,5000
6710,38,3,5000
6709,54,2,12500
6708,69,0,4700
6707,37,1,8742
6706,47,2,5400
6705,46,2,9133
6704,66,0,9930
6703,61,1,5400
6702,36,1,1700
6701,28,0,800
6700,61,0,13650
6699,38,0,2700
6698,60,0,4800
6697,34,1,5500
6696,63,0,5400
6695,64,1,7400
6694,59,0,9000
6693,52,0,7500
6692,47,3,12916
6691,67,0,7400
6690,62,1,6306
6689,44,0,7074
6688,56,0,5400
6687,54,0,5400
6686,61,0,5400
6685,55,1,10624
6684,58,0,5400
6683,38,1,3470
6682,60,0,954
6681,28,0,3450
6680,25,0,1800
6679,58,0,4400
6678,72,0,5400
6677,47,0,6122
6676,61,0,9750
6675,49,0,5400
6674,50,0,7475
6673,48,0,5400
6672,31,2,2500
6671,42,0,4600
6670,65,1,11800
6669,50,1,7498
6668,32,1,500
6667,38,2,4558
6666,68,0,2547
6665,41,2,3082
6664,72,0,2400
6663,68,0,2166
6662,45,0,4965
6661,45,1,3000
6660,70,0,5400
6659,55,2,3333
6658,57,1,12500
6657,55,2,5400
6656,47,1,10000
6655,49,0,3400
6654,41,2,8201
6653,54,0,4341
6652,63,0,5400
6651,61,0,9916
6650,35,1,7000
6649,55,4,11333
6648,58,0,4700
6647,35,1,4500
6646,50,3,5946
6645,29,0,4000
6644,37,2,6216
6643,53,0,4800
6642,49,2,3125
6641,62,0,5400
6640,45,0,10000
6639,42,2,4300
6638,29,0,5400
6637,63,1,5400
6636,48,1,7300
6635,53,1,4860
6634,63,1,8800
6633,53,0,5400
6632,66,1,5400
6631,64,0,5400
6630,28,0,2370
6629,45,2,5131
6627,73,0,6801
6626,51,0,2528
6625,46,3,11683
6624,68,0,5400
6623,46,1,3000
6622,26,2,0
6621,38,2,5000
6620,69,0,5500
6619,70,0,7800
6618,53,0,4000
6617,66,1,5400
6616,78,2,3000
6615,65,1,5700
6614,57,0,5400
6613,65,0,5400
6612,64,0,5400
6611,49,2,30000
6610,46,0,5798
6609,49,0,6572
6608,48,2,22700
6607,52,0,5000
6606,50,1,12666
6605,56,0,9333
6604,78,0,3000
6603,43,3,5650
6602,39,0,5400
6601,27,0,5400
6600,49,0,4076
6599,68,1,2950
6598,39,1,6326
6597,42,3,30000
6596,57,0,10000
6595,51,0,2300
6594,36,2,3156
6593,62,1,2916
6592,47,1,3135
6591,38,2,5500
6589,37,2,4000
6588,39,1,8450
6587,56,0,6666
6585,34,1,5416
6584,31,0,5400
6583,48,0,5400
6581,29,1,2250
6580,32,0,8333
6579,45,2,12500
6578,54,0,5400
6577,58,1,2668
6576,61,0,5400
6575,57,1,11711
6574,47,8,5400
6573,69,1,10000
6572,27,0,4300
6571,58,1,7423
6570,66,0,6916
6569,55,1,5400
6568,42,1,4881
6567,45,2,4500
6566,48,1,12400
6565,55,0,2163
6564,29,0,2500
6563,28,0,2040
6562,64,0,5400
6561,55,0,2880
6560,41,2,12000
6559,72,0,949
6558,70,0,2700
6557,50,0,8187
6556,67,0,4200
6555,47,2,5400
6554,59,0,0
6553,52,1,6500
6552,35,3,5200
6551,41,3,5400
6550,77,0,3617
6549,70,0,6143
6548,53,2,6633
6547,68,1,6000
6546,22,0,704
6545,58,1,5500
6544,32,0,2700
6543,67,0,730483
6542,39,2,3900
6541,46,3,9042
6540,66,0,8853
6539,71,0,3751
6537,43,2,4600
6536,73,0,10500
6535,30,0,5400
6534,37,3,4358
6533,76,0,8333
6532,62,1,11666
6531,72,0,5400
6530,61,2,5400
6529,51,0,5373
6528,36,0,11220
6527,68,0,2082
6526,51,2,10280
6525,47,2,8975
6524,71,0,10337
6523,62,0,7736
6522,44,0,3500
6521,56,2,9932
6520,43,0,2750
6519,32,2,6000
6518,58,0,9300
6517,59,2,9913
6515,38,0,3500
6514,56,2,28400
6513,49,1,11667
6512,71,0,6441
6511,55,0,6220
6510,45,0,4795
6509,40,3,11819
6508,60,1,6000
6507,45,2,7927
6506,59,0,4000
6505,59,0,3280
6504,66,0,5400
6503,56,0,4900
6502,66,0,5400
6501,40,2,7000
6500,35,3,10000
6499,58,2,2800
6498,42,2,7068
6497,48,1,0
6496,61,0,3116
6495,74,0,2650
6494,53,1,1924
6493,44,0,4583
6492,40,1,8583
6491,26,0,3900
6490,53,4,5839
6489,43,0,6200
6488,33,4,8601
6487,56,0,5400
6486,55,0,5400
6484,56,1,18400
6483,61,0,12875
6482,45,0,5400
6481,48,0,2253
6480,56,0,12640
6479,55,2,21034
6478,39,4,5874
6477,33,1,3969
6476,23,0,898
6475,63,0,7316
6474,46,1,2916
6473,54,1,4583
6472,47,0,10500
6471,51,0,3000
6470,62,2,8972
6469,35,0,5400
6468,60,0,1100
6467,46,2,8000
6466,56,1,7083
6465,60,0,4000
6464,47,3,1
6463,79,0,2625
6462,36,0,2100
6461,45,0,4560
6460,62,0,7333
6459,50,0,4160
6458,40,1,5400
6457,48,1,9358
6455,75,0,4167
6454,42,0,4100
6453,47,2,7400
6452,60,1,3333
6451,62,0,5500
6450,68,0,5400
6449,50,0,5400
6448,42,0,5400
6447,46,1,9441
6446,33,0,4052
6445,67,0,2383
6444,43,0,5400
6443,57,0,5400
6442,66,0,4358
6441,71,0,5000
6440,42,3,5970
6439,37,2,20000
6438,61,0,3500
6437,58,1,3000
6436,67,1,9000
6435,45,1,3700
6434,67,0,5400
6433,72,0,1891
6432,30,0,2476
6431,33,0,2700
6430,29,0,5400
6429,49,5,9333
6427,59,0,16770
6426,37,0,4500
6425,41,0,1800
6424,56,0,10222
6423,58,0,7900
6422,41,4,14116
6421,68,0,10910
6420,55,1,6000
6419,66,2,3684
6418,34,0,3000
6416,53,2,6400
6415,48,1,7333
6414,60,0,8275
6412,40,0,3581
6411,23,0,1500
6410,47,3,8500
6409,56,0,6586
6408,37,0,1800
6407,31,0,5400
6406,48,3,9276
6405,53,2,5400
6404,27,0,3613
6403,44,0,4500
6402,38,3,6000
6401,68,0,17833
6400,44,3,4971
6399,65,0,4500
6398,62,0,3200
6397,66,0,10960
6396,71,0,5400
6395,36,0,4984
6394,44,2,1400
6393,44,1,11000
6392,77,0,2200
6391,53,0,10587
6390,79,0,5400
6389,64,0,6300
6388,48,1,5400
6387,38,0,16000
6386,57,2,8446
6385,44,5,7500
6384,47,2,2100
6383,60,0,5400
6382,45,2,5583
6381,58,1,21666
6380,59,2,4333
6379,37,3,5200
6378,63,0,5400
6377,59,1,14666
6376,69,1,7500
6375,50,0,5500
6374,58,0,5400
6373,33,0,7833
6372,36,0,5400
6371,63,0,5400
6370,34,0,2641
6369,80,0,0
6368,63,0,4492
6367,56,0,3523
6366,60,3,6429
6365,31,3,4450
6364,50,2,6666
6363,63,0,13100
6362,32,0,5400
6361,36,0,4500
6360,50,2,3950
6359,25,0,1916
6358,72,0,2600
6357,35,1,6000
6356,67,1,5467
6355,65,0,4583
6354,57,2,3378
6352,66,0,4600
6351,25,0,5394
6350,54,0,5400
6349,78,0,3971
6348,69,0,7500
6347,29,0,5400
6346,53,0,5878
6345,62,2,5400
6344,63,0,13208
6343,68,0,5200
6342,39,0,8916
6341,62,0,4300
6340,47,2,3764
6339,51,1,7783
6338,60,0,13700
6337,38,1,3140
6336,74,1,4538
6335,68,2,9500
6334,66,0,5400
6333,44,2,3500
6332,43,3,14195
6331,52,0,13414
6330,72,0,600
6329,23,0,1641
6328,74,0,4000
6327,55,0,9239
6326,47,3,2500
6325,24,0,3500
6324,39,0,5400
6323,45,2,5400
6322,65,1,3666
6321,56,1,3358
6320,64,0,4100
6319,33,1,4100
6318,52,0,10500
6317,37,2,9166
6316,46,2,2305
6315,43,2,4500
6314,76,1,4082
6313,70,0,2683
6312,51,2,10100
6311,44,0,1300
6310,63,1,8000
6309,22,0,0
6308,63,0,1989
6307,30,0,10000
6306,61,2,4503
6305,34,1,4200
6304,47,0,3997
6303,57,1,0
6302,46,4,7535
6301,68,0,2833
6300,54,0,5887
6299,45,1,10500
6298,26,0,5400
6297,76,0,5500
6296,75,1,5400
6295,56,3,6166
6294,44,4,10000
6293,33,1,5000
6292,56,0,5400
6291,56,0,15000
6290,39,0,5400
6289,80,0,1566
6288,50,0,16600
6287,52,0,107400
6286,75,0,5400
6285,62,1,7000
6284,34,0,5300
6283,32,3,4450
6282,73,0,5000
6281,45,0,8000
6280,55,0,5400
6279,62,1,5740
6278,28,1,5500
6277,64,0,5400
6276,54,1,5400
6275,55,1,10366
6274,53,0,5400
6273,50,1,12491
6272,38,0,8083
6271,46,2,10560
6270,61,0,7683
6269,49,0,7356
6268,69,0,5400
6267,24,0,2557
6266,50,0,1100
6265,69,0,12000
6264,33,2,6000
6263,50,3,5099
6262,61,0,4785
6261,36,0,5400
6260,36,0,10000
6259,41,1,10500
6258,31,0,700
6257,56,1,4596
6256,37,1,2850
6255,47,0,3583
6254,41,1,4500
6253,40,1,2775
6252,44,1,3750
6251,41,2,2905
6250,63,0,5400
6249,74,0,1800
6248,43,2,4000
6247,59,1,5400
6246,67,1,27288
6245,49,1,8241
6244,60,0,15000
6242,80,0,6002
6241,63,0,5400
6240,63,1,5400
6239,42,2,7175
6238,32,0,2120
6237,40,5,10000
6236,62,0,5400
6235,60,3,7020
6234,26,0,1400
6233,39,1,10333
6232,69,0,2950
6231,75,0,3285
6230,48,2,1200
6229,48,3,12511
6228,57,0,7137
6227,53,0,6816
6226,28,2,2615
6225,29,0,7333
6224,29,0,3900
6223,32,0,2500
6222,55,0,38333
6221,38,1,3835
6220,57,0,2446
6219,33,0,2666
6218,48,0,5400
6217,27,1,2589
6216,68,0,6000
6215,80,0,3000
6214,73,0,7967
6213,76,0,1400
6212,63,0,5400
6211,44,1,5833
6210,28,0,3537
6209,29,3,3800
6208,32,3,7200
6207,52,0,5083
6206,31,0,3681
6205,43,0,5400
6204,32,0,8333
6203,47,2,3065
6202,49,2,10761
6201,63,1,11250
6200,73,0,1500
6199,49,2,5333
6198,49,0,5400
6197,41,2,2380
6196,32,1,1300
6195,64,0,6518
6194,40,2,17400
6193,51,0,12683
6192,47,6,10873
6191,31,2,5420
6190,49,0,1164
6189,57,4,1
6188,64,0,7000
6187,41,2,4807
6186,49,1,4200
6185,48,2,18000
6184,40,1,6176
6183,43,0,8400
6181,71,1,12500
6180,44,2,333
6179,33,0,4190
6177,68,0,5400
6176,27,0,4800
6175,44,1,8000
6174,51,3,3018
6173,56,1,5250
6172,60,0,6700
6171,49,1,5400
6170,49,2,5700
6169,56,0,8000
6168,31,0,6250
6167,59,0,2617
6166,49,5,7491
6165,36,1,8333
6164,56,0,1833
6163,59,0,5400
6162,27,0,4500
6161,46,0,6416
6160,57,0,5400
6159,48,3,12000
6158,53,0,8500
6157,42,0,10166
6156,41,0,5400
6155,75,0,3624
6154,66,0,5400
6153,49,0,5174
6152,40,2,8800
6151,52,0,7500
6150,36,2,8300
6149,38,4,4424
6148,73,0,5400
6147,63,1,5400
6146,61,0,5400
6145,61,0,5400
6144,43,0,583
6143,65,0,5400
6141,42,0,2000
6140,50,0,3598
6139,46,3,6016
6138,52,1,5400
6137,78,0,3539
6136,54,3,15000
6135,31,0,5400
6134,41,0,4218
6133,31,0,0
6132,31,0,3000
6131,67,0,5400
6130,60,0,9250
6129,55,1,6400
6128,49,0,8333
6127,55,0,5400
6126,61,0,4513
6125,75,0,800
6124,60,0,3870
6123,24,0,820
6122,41,2,5725
6121,78,0,1000
6120,51,0,8916
6119,59,0,21700
6118,54,0,5400
6117,54,1,2824
6115,29,0,5400
6114,28,0,2217
6113,46,0,2410
6112,54,0,2735
6111,52,2,3000
6110,40,3,4613
6109,39,2,5100
6108,54,0,3000
6107,55,4,6275
6106,62,0,0
6105,51,5,5740
6104,61,0,5400
6103,47,0,5083
6102,70,1,2400
6101,74,0,5700
6100,66,0,8100
6099,42,2,8842
6098,46,0,5400
6097,52,0,5400
6096,57,2,4166
6095,64,0,10500
6094,32,0,3291
6093,44,2,12500
6092,42,2,11000
6091,44,1,6666
6090,58,0,5400
6089,58,0,5400
6088,46,1,4916
6087,80,0,5000
6086,41,0,4033
6085,71,0,5400
6084,49,5,10300
6083,46,2,3900
6082,68,1,10774
6081,64,0,5400
6080,72,0,5200
6079,47,2,14623
6078,37,0,5400
6077,63,0,5400
6076,44,1,8137
6075,41,2,2220
6074,71,0,5400
6073,41,3,10000
6072,44,2,0
6071,46,0,8858
6070,66,0,4100
6069,58,1,7400
6068,55,0,10420
6067,64,0,10833
6066,68,0,4333
6065,27,0,1500
6064,38,0,1500
6063,50,0,5400
6062,38,2,11667
6061,25,0,3300
6060,45,0,5400
6059,42,1,4923
6058,62,2,7000
6057,52,0,5153
6056,53,2,3691
6055,49,1,4500
6054,37,1,6800
6053,50,0,4050
6052,44,2,5250
6051,54,0,3415
6050,27,3,7833
6048,44,2,7500
6047,66,0,5150
6046,68,0,3400
6045,57,0,2216
6044,53,1,5166
6043,30,0,1900
6042,58,4,11010
6041,48,5,9418
6040,62,1,8293
6039,68,0,5617
6038,41,0,10333
6037,54,0,7666
6036,41,1,4791
6035,27,0,1734
